N,Linear,Sum,Product,Polynom,Polynom Horner,Bubble sort,Quick sort,Tim sort,Matrix product
700,12,16,16,23,35,3952,134,157,
701,12,16,16,23,34,3999,136,159,
702,13,16,16,24,35,3983,134,156,
703,12,16,16,24,35,3990,134,156,
704,12,16,16,23,35,3994,134,156,
705,12,16,15,23,39,4034,135,158,
706,12,16,16,24,35,4036,136,158,
707,12,17,16,24,35,4052,136,158,
708,12,16,16,24,35,4049,136,158,
709,12,16,16,24,35,4051,136,158,
710,12,16,16,24,35,4074,136,159,
711,12,17,16,24,36,4081,136,158,
712,12,17,16,23,35,4099,138,158,
713,12,17,16,24,36,4109,137,158,
714,12,17,16,24,35,4115,137,158,
715,12,16,16,23,36,4125,137,159,
716,12,17,16,23,35,4130,137,159,
717,12,16,16,24,34,4146,138,159,
718,12,16,16,24,35,4145,137,160,
719,12,17,16,24,36,4160,137,160,
720,12,17,16,24,36,4172,138,160,
721,12,17,16,24,35,4321,139,162,
722,12,17,16,24,35,4226,140,161,
723,12,17,16,24,41,4200,139,160,
724,12,17,16,24,39,4198,139,162,
725,12,22,17,25,37,4228,141,172,
726,12,17,17,24,37,4252,141,162,
727,12,17,16,25,37,4258,141,162,
728,12,17,17,25,36,4279,139,161,
729,12,17,16,23,34,4329,143,165,
730,13,17,16,25,37,4346,141,166,
731,13,17,16,25,36,4350,139,156,
732,13,17,17,25,37,4550,149,169,
733,13,18,18,26,38,4553,149,172,
734,13,18,17,26,38,4591,147,173,
735,14,18,17,27,42,4610,148,186,
736,14,18,17,26,42,4612,151,174,
737,13,18,18,26,38,4605,150,173,
738,13,18,17,26,39,4604,151,170,
739,14,18,17,26,40,4443,144,166,
740,12,17,17,24,37,4449,143,164,
741,13,17,17,25,37,4458,144,168,
742,13,17,17,25,37,4471,145,167,
743,13,17,17,25,41,4463,144,178,
744,13,17,17,25,38,4501,144,168,
745,13,17,17,25,38,4503,143,169,
746,13,18,17,25,37,4546,145,168,
747,13,17,17,25,38,4538,144,167,
748,13,18,17,26,37,4560,149,173,
749,14,18,17,27,39,4504,143,166,
750,13,17,17,25,36,4490,143,164,
751,13,17,17,25,37,4491,142,175,
752,13,17,18,25,37,4506,146,167,
753,13,17,17,25,37,4528,145,167,
754,13,18,17,24,37,4532,147,166,
755,13,17,17,25,36,4540,146,168,
756,12,18,17,24,37,4556,143,166,
757,13,17,17,25,37,4558,144,167,
758,13,17,17,24,37,4562,147,167,
759,13,18,16,25,37,4577,145,169,
760,22,18,17,25,37,4615,146,168,
761,13,18,16,26,37,4609,146,168,
762,13,17,17,26,37,4616,144,169,
763,12,17,17,25,37,4625,146,170,
764,13,17,17,25,37,4649,147,169,
765,13,18,17,26,37,4682,148,169,
766,13,18,17,26,42,4669,152,172,
767,13,18,17,25,39,4711,148,171,
768,13,18,17,25,38,4728,148,171,
769,13,17,17,25,37,4741,148,175,
770,13,18,17,24,38,4739,150,175,
771,13,17,18,25,38,4742,147,175,
772,13,18,17,25,39,4772,158,178,
773,13,18,17,25,38,4772,148,176,
774,13,18,18,26,38,4791,149,176,
775,13,17,17,25,38,4782,150,176,
776,13,18,17,26,38,4788,150,176,
777,13,17,17,25,38,4798,149,177,
778,13,21,19,26,39,4830,150,177,
779,13,17,17,25,38,4827,152,177,
780,13,18,17,26,38,4836,150,177,
781,13,18,17,26,38,4889,151,177,
782,13,18,18,26,38,4917,150,177,
783,14,26,17,27,39,4908,153,177,
784,13,18,18,26,38,4937,152,178,
785,14,18,18,26,39,4920,151,179,
786,13,19,17,26,38,4933,151,177,
787,13,18,17,26,38,4916,151,191,
788,14,19,18,26,38,4937,151,178,
789,13,18,18,26,38,4961,152,178,
790,13,18,18,25,38,4968,151,178,
791,14,18,18,26,39,4976,152,178,
792,13,18,18,26,39,5019,154,178,
793,14,18,17,26,40,5062,157,182,
794,14,19,18,26,40,5114,154,183,
795,14,19,18,27,40,5147,156,182,
796,14,19,18,27,41,5159,157,180,
797,13,19,18,27,40,5158,156,183,
798,14,19,18,27,41,5166,157,183,
799,14,19,18,27,41,5173,155,182,
800,14,19,21,28,40,5180,156,183,
801,13,19,18,27,40,5214,158,183,
802,14,19,18,27,40,5226,158,185,
803,14,19,18,27,40,5226,168,186,
804,14,19,19,27,41,5167,155,181,
805,13,18,18,27,39,5144,154,179,
806,14,19,18,27,39,5157,155,184,
807,13,18,18,27,39,5208,157,181,
808,14,19,18,27,40,5223,156,182,
809,14,18,19,26,40,5205,156,182,
810,14,19,18,27,40,5228,155,183,
811,14,22,18,27,40,5248,158,181,
812,14,19,18,26,40,5268,159,183,
813,14,18,18,27,40,5281,158,183,
814,14,21,18,27,40,5317,160,185,
815,14,19,18,28,40,5326,160,183,
816,14,19,18,27,40,5324,158,184,
817,14,19,18,27,40,5342,159,194,
818,14,19,18,28,40,5348,157,185,
819,14,19,18,27,41,5366,158,184,
820,14,19,18,28,40,5370,159,185,
821,14,19,22,27,41,5380,159,184,
822,14,19,18,27,41,5526,159,185,
823,14,19,18,28,40,5453,161,185,
824,14,19,24,30,41,5441,158,185,
825,14,19,18,27,41,5455,161,185,
826,14,19,18,27,41,5458,163,187,
827,14,19,27,27,41,5494,161,187,
828,14,19,18,27,41,5502,161,187,
829,14,19,18,27,41,5515,162,187,
830,15,19,22,28,43,5526,161,190,
831,14,19,19,28,42,5537,160,188,
832,15,19,18,28,40,5540,162,200,
833,14,19,19,29,41,5559,163,190,
834,14,19,19,28,41,5557,162,190,
835,14,19,18,28,41,5572,171,190,
836,14,20,19,27,41,5613,162,183,
837,14,20,19,28,42,5897,171,200,
838,15,20,20,29,44,5944,170,201,
839,15,20,20,30,44,5933,173,200,
840,15,20,20,30,45,5958,173,201,
841,15,20,20,29,44,5950,170,202,
842,15,21,19,29,44,5966,183,183,
843,14,19,19,27,41,5745,166,193,
844,14,20,19,28,43,5778,166,193,
845,14,20,19,29,46,5803,165,193,
846,14,20,19,29,42,5807,167,193,
847,14,20,19,28,42,5843,169,195,
848,14,20,19,29,43,5828,167,194,
849,14,20,19,29,43,5849,166,193,
850,15,20,22,29,44,5847,167,194,
851,15,20,19,28,42,5865,166,193,
852,14,20,19,28,43,5912,167,194,
853,15,20,19,29,42,5896,167,194,
854,14,20,19,28,43,5886,179,196,
855,15,20,19,29,43,5916,167,196,
856,15,20,19,29,42,5902,169,195,
857,15,20,23,29,43,5943,169,195,
858,15,20,19,28,43,5968,170,194,
859,15,20,19,29,44,5980,170,196,
860,15,20,20,29,44,6006,170,197,
861,14,20,19,29,44,6006,170,197,
862,15,20,20,29,43,6010,172,197,
863,15,20,19,30,44,6035,176,200,
864,15,20,19,29,44,6027,172,196,
865,15,20,19,30,43,6065,169,211,
866,15,20,20,29,44,6060,171,196,
867,15,21,20,29,43,6061,171,196,
868,15,28,20,29,44,6162,177,207,
869,15,21,20,30,45,6409,181,217,
870,16,22,21,30,46,6372,178,205,
871,15,21,20,30,46,6377,189,208,
872,16,21,20,30,46,6397,177,205,
873,16,21,20,30,46,6288,174,204,
874,15,21,20,30,46,6468,179,209,
875,15,21,21,30,45,6489,181,208,
876,16,21,21,31,46,6478,180,212,
877,16,21,20,31,46,6518,180,210,
878,15,22,21,31,46,6500,180,209,
879,16,25,21,31,46,6516,181,208,
880,16,22,21,31,45,6503,188,208,
881,15,21,21,31,46,6525,181,209,
882,16,21,20,31,46,6558,180,208,
883,16,21,21,31,46,6553,181,211,
884,16,21,21,30,46,6582,180,208,
885,15,21,21,31,47,6584,180,218,
886,16,22,21,31,46,6608,182,208,
887,16,21,21,31,46,6635,181,212,
888,16,21,21,31,47,6627,182,209,
889,16,21,21,30,47,6646,182,210,
890,15,21,20,31,47,6638,181,211,
891,16,25,21,31,46,6664,181,213,
892,16,22,21,31,47,6687,182,213,
893,16,22,22,31,47,6697,182,212,
894,16,22,21,31,47,6733,184,213,
895,16,21,21,31,47,6741,183,225,
896,16,22,21,31,47,6842,183,214,
897,16,21,21,31,47,6767,184,215,
898,16,22,21,31,47,6771,184,215,
899,16,22,26,32,47,6768,184,216,
900,16,22,21,31,47,6801,185,215,
901,16,22,21,31,47,6810,184,216,
902,16,21,21,31,47,6434,175,204,
903,15,20,20,30,44,6450,174,204,
904,15,20,20,36,45,6449,174,205,
905,15,20,20,30,45,6463,174,217,
906,15,20,20,29,45,6491,174,204,
907,15,21,20,29,44,6508,175,206,
908,15,20,20,30,44,6509,175,206,
909,15,21,20,30,44,6535,176,207,
910,15,20,20,30,44,6546,175,207,
911,16,20,20,30,45,6594,179,209,
912,15,21,21,30,44,6603,178,209,
913,21,21,19,29,44,6707,178,210,
914,16,21,20,31,44,6718,182,211,
915,16,21,21,30,46,6750,181,209,
916,16,21,21,31,46,6758,180,209,
917,16,22,20,31,46,6767,182,230,
918,16,21,20,30,47,6808,182,212,
919,15,22,21,30,46,6822,181,211,
920,15,21,20,31,46,6850,182,211,
921,16,24,23,32,46,6835,185,220,
922,16,22,22,32,47,6895,183,213,
923,16,22,21,31,47,6887,184,212,
924,16,21,22,36,48,6882,183,212,
925,15,22,21,30,47,6921,185,213,
926,16,21,21,31,46,6926,184,215,
927,16,21,21,31,47,6969,186,214,
928,16,21,21,31,46,6936,185,213,
929,16,21,21,31,47,6962,186,212,
930,16,22,21,31,48,7010,184,214,
931,16,21,21,31,47,7034,185,214,
932,16,22,21,31,47,8331,206,236,
933,20,25,24,43,60,8150,202,229,
934,17,22,22,33,49,7432,197,232,
935,17,23,23,33,52,7444,196,228,
936,17,23,22,33,50,7509,197,228,
937,17,23,22,35,49,7502,198,228,
938,17,24,22,33,49,7493,199,238,
939,17,23,22,33,49,7192,185,215,
940,16,22,21,31,47,7067,184,215,
941,16,22,21,31,46,7067,185,215,
942,16,22,21,31,47,7074,184,214,
943,16,22,21,31,46,7121,185,216,
944,16,22,21,31,47,7115,187,215,
945,16,22,21,31,48,7154,186,216,
946,16,21,21,38,48,7128,188,216,
947,16,22,22,31,46,7159,186,217,
948,16,22,21,31,46,7164,186,218,
949,19,22,21,31,47,7173,189,217,
950,16,22,21,31,47,7209,187,218,
951,17,22,21,31,47,7186,189,217,
952,16,22,21,32,47,7224,188,216,
953,16,21,22,32,54,7214,186,218,
954,16,22,21,31,46,7251,188,218,
955,16,23,21,31,47,7246,188,228,
956,16,22,21,31,47,7256,191,220,
957,16,22,22,31,48,7313,189,222,
958,16,22,22,32,49,7504,189,219,
959,16,22,21,32,47,7317,190,235,
960,17,22,21,33,48,7325,190,219,
961,16,22,21,32,47,7395,187,222,
962,16,22,21,31,47,7395,189,222,
963,17,22,22,31,48,7360,188,234,
964,17,22,22,31,47,7385,190,223,
965,16,22,21,33,48,7435,190,221,
966,16,22,22,32,48,7471,189,223,
967,16,22,22,31,48,7433,199,222,
968,16,22,21,32,48,7439,192,223,
969,17,22,21,32,49,7502,192,222,
970,16,22,22,32,48,7518,193,223,
971,16,22,22,32,48,7978,206,238,
972,17,23,23,36,56,8248,206,242,
973,18,25,23,36,51,7872,213,234,
974,17,23,22,33,49,7794,198,233,
975,25,24,22,35,50,7966,205,239,
976,17,23,23,35,58,8076,204,238,
977,17,24,23,35,52,7875,196,227,
978,17,23,22,33,49,7790,195,230,
979,17,23,22,33,50,7819,196,228,
980,17,23,22,33,50,7855,196,232,
981,17,23,22,33,50,7807,203,232,
982,16,23,22,33,50,7866,199,232,
983,17,23,26,35,49,7936,201,234,
984,17,23,23,34,50,7942,199,233,
985,17,24,22,33,50,7926,197,231,
986,17,23,22,33,50,7936,198,231,
987,17,23,22,33,50,7957,197,231,
988,17,23,23,33,49,7992,200,232,
989,17,23,23,34,50,7950,210,231,
990,17,23,22,33,50,7915,199,232,
991,17,25,22,34,50,7957,197,230,
992,17,23,23,34,53,7977,199,232,
993,17,23,23,33,50,7996,200,228,
994,17,23,22,33,50,8001,200,231,
995,17,23,23,33,50,8023,201,231,
996,17,23,23,34,50,8038,200,231,
997,17,23,22,34,50,8098,201,234,
998,17,23,23,33,51,9115,227,264,
999,19,28,27,40,53,8847,226,268,
1000,20,25,31,36,57,9124,228,273,
1001,19,25,26,39,62,9069,206,238,
1002,18,24,23,35,53,8503,214,246,
1003,17,25,24,35,52,8723,218,248,
1004,18,24,24,35,54,8675,217,253,
1005,18,24,24,39,54,8637,213,247,
1006,18,25,27,36,54,8635,214,248,
1007,23,25,24,36,53,8610,213,262,
1008,19,24,24,36,54,8645,211,260,
1009,18,25,24,35,54,8632,223,249,
1010,18,24,23,36,52,8640,201,230,
1011,17,23,22,34,51,8280,212,239,
1012,17,23,23,34,51,8282,204,250,
1013,17,23,23,34,51,8298,203,249,
1014,18,24,23,35,51,8342,203,238,
1015,23,26,24,34,51,8335,205,237,
1016,17,23,27,34,50,8351,204,236,
1017,18,24,23,39,51,8378,206,237,
1018,18,23,23,38,54,8389,204,239,
1019,17,23,23,35,55,8402,206,238,
1020,17,24,23,34,57,8405,204,237,
1021,17,24,23,34,51,8413,206,237,
1022,17,24,23,34,51,8486,207,239,
1023,18,23,23,34,52,8462,205,237,
1024,17,24,23,34,50,8458,205,237,
1025,17,25,23,34,51,8499,205,254,
1026,17,24,23,34,51,8472,205,254,
1027,17,25,23,34,51,8545,208,255,
1028,17,24,23,35,51,8538,207,257,
1029,18,24,23,34,51,8544,207,255,
1030,18,24,23,34,52,8603,207,257,
1031,18,24,23,34,52,8610,208,257,
1032,18,24,23,37,63,8591,207,258,
1033,17,24,24,41,52,8618,208,256,
1034,17,24,27,36,53,8680,211,260,
1035,23,24,23,35,52,8663,209,270,
1036,18,24,23,35,52,8688,208,276,
1037,18,24,23,34,52,8683,218,259,
1038,17,24,24,35,52,8685,211,257,
1039,17,24,23,35,51,8697,209,257,
1040,18,24,23,35,52,8699,213,257,
1041,18,24,23,35,52,8778,209,257,
1042,18,24,23,35,53,8782,209,257,
1043,18,24,23,35,51,8777,210,258,
1044,18,24,23,35,52,8814,211,258,
1045,18,25,24,35,51,8855,212,260,
1046,18,24,24,35,52,8863,210,258,
1047,18,24,24,35,52,8883,213,258,
1048,18,24,23,35,53,8935,211,260,
1049,18,24,24,36,51,8929,212,260,
1050,18,25,27,36,52,8906,212,269,
1051,18,24,24,36,53,8902,223,262,
1052,17,24,24,35,52,8971,215,259,
1053,17,25,24,35,53,8963,213,259,
1054,18,24,24,36,53,8978,212,258,
1055,18,25,24,35,53,8957,214,259,
1056,18,24,23,36,54,9155,214,260,
1057,18,24,24,35,53,9002,212,259,
1058,17,25,24,35,51,9072,228,275,
1059,18,26,27,37,56,9444,225,273,
1060,19,26,25,38,54,9531,223,273,
1061,19,26,25,37,55,9512,226,275,
1062,19,26,25,38,55,9516,222,270,
1063,19,25,25,37,57,9512,232,275,
1064,18,26,25,37,55,9553,224,275,
1065,18,25,25,38,55,9373,211,259,
1066,18,24,24,36,53,9097,215,260,
1067,18,24,24,35,53,9129,215,261,
1068,18,24,25,36,53,9145,213,260,
1069,18,25,29,36,53,9142,216,278,
1070,18,25,24,36,53,9203,217,262,
1071,18,25,24,36,52,9249,217,261,
1072,18,25,24,36,53,9255,217,263,
1073,18,25,24,36,53,9259,214,262,
1074,18,25,24,36,53,9329,221,262,
1075,18,25,24,46,53,9648,228,273,
1076,19,26,25,38,56,9759,227,276,
1077,19,26,25,38,56,9772,226,273,
1078,19,26,25,38,56,9775,224,278,
1079,28,26,26,38,56,9791,228,274,
1080,19,26,25,39,56,9807,226,273,
1081,19,26,25,38,56,9796,223,274,
1082,19,26,25,39,60,9797,231,277,
1083,19,26,25,38,55,9808,227,274,
1084,19,26,26,38,55,9833,227,274,
1085,19,26,25,38,56,9814,228,288,
1086,19,26,25,39,56,9840,228,276,
1087,19,26,25,38,55,9724,216,265,
1088,18,25,24,36,54,9498,220,266,
1089,18,25,24,36,54,9500,217,281,
1090,18,25,24,36,55,9508,220,268,
1091,18,25,25,37,54,9552,220,267,
1092,18,25,24,36,54,9566,221,268,
1093,19,25,24,37,54,9563,225,267,
1094,18,32,24,37,53,9642,224,270,
1095,18,25,25,37,54,9694,222,269,
1096,18,25,25,37,54,9667,221,269,
1097,18,26,24,37,54,9672,225,271,
1098,22,28,25,37,54,9683,223,270,
1099,19,26,25,37,55,9706,222,268,
1100,18,25,24,37,53,9755,222,268,
1101,19,26,25,37,54,9732,225,280,
1102,19,25,24,37,54,10051,232,282,
1103,20,26,26,39,57,10004,220,267,
1104,18,26,25,37,54,9760,222,279,
1105,19,25,25,37,54,9777,222,269,
1106,18,25,25,37,54,9793,222,268,
1107,18,25,25,38,54,9805,223,270,
1108,18,26,25,37,60,9844,227,270,
1109,18,25,25,37,55,9863,223,270,
1110,18,26,24,37,54,10083,234,285,
1111,20,27,26,39,57,10427,236,285,
1112,20,27,26,40,57,10430,234,283,
1113,20,27,26,39,57,10415,244,286,
1114,20,27,26,42,57,10456,234,283,
1115,19,27,26,40,57,10413,235,281,
1116,19,27,31,39,57,10425,235,281,
1117,19,27,26,38,58,10401,233,281,
1118,19,27,27,39,58,10464,233,281,
1119,20,27,26,39,57,10448,235,280,
1120,20,27,26,40,56,10490,241,285,
1121,20,26,26,39,57,10505,238,281,
1122,20,27,26,39,58,10504,237,282,
1123,20,33,27,40,58,10501,234,282,
1124,19,27,26,39,58,10582,235,283,
1125,20,27,26,40,62,10616,237,284,
1126,20,27,26,39,58,10593,234,283,
1127,19,27,26,40,57,10633,238,283,
1128,20,27,26,40,60,10776,239,283,
1129,20,27,26,39,58,10674,238,285,
1130,20,27,27,39,58,10694,237,283,
1131,20,27,27,40,59,10762,237,287,
1132,20,27,27,40,58,10755,239,285,
1133,20,27,26,39,58,10763,239,289,
1134,20,27,27,40,59,10818,238,284,
1135,20,27,27,40,60,10831,240,286,
1136,20,27,26,40,59,10837,240,288,
1137,20,28,26,40,59,10862,241,286,
1138,21,27,26,41,59,10844,239,287,
1139,20,27,27,40,58,10900,239,285,
1140,20,27,27,41,58,10883,240,286,
1141,20,28,27,40,58,10907,241,286,
1142,20,27,26,40,59,10918,240,286,
1143,20,27,27,44,58,10938,239,287,
1144,20,27,27,40,58,10928,242,288,
1145,21,27,32,40,58,10923,243,287,
1146,20,27,26,40,59,10943,243,302,
1147,20,27,27,40,59,10990,242,288,
1148,20,27,26,41,59,11048,251,290,
1149,20,27,27,40,57,11036,243,289,
1150,20,27,27,41,59,11068,243,290,
1151,20,27,27,41,60,11109,240,289,
1152,21,27,27,41,59,11111,243,289,
1153,20,28,27,40,60,11119,244,292,
1154,20,32,27,41,59,11128,242,291,
1155,21,28,27,41,58,11135,251,294,
1156,21,27,27,40,59,10889,228,275,
1157,19,26,25,38,56,10490,240,282,
1158,19,26,25,38,56,10520,229,275,
1159,19,26,25,38,55,10560,230,278,
1160,20,31,25,38,56,10616,230,279,
1161,19,26,25,39,56,10608,231,280,
1162,19,26,25,39,62,10641,230,279,
1163,19,26,25,38,56,10682,231,280,
1164,19,26,26,39,56,10745,232,280,
1165,19,26,25,39,56,10757,232,278,
1166,19,26,26,38,56,10808,233,283,
1167,19,26,25,39,56,10886,232,280,
1168,19,26,25,39,56,10808,232,282,
1169,19,27,26,39,56,10826,234,280,
1170,19,26,26,38,57,10871,236,283,
1171,20,27,26,39,57,10906,233,282,
1172,20,27,26,39,58,10952,236,285,
1173,20,26,26,38,57,11114,249,299,
1174,21,28,29,46,61,11704,251,299,
1175,20,29,27,42,60,11677,252,299,
1176,20,28,27,42,60,11631,248,310,
1177,21,28,27,42,60,11723,250,298,
1178,21,28,28,41,61,11679,250,299,
1179,20,28,28,42,61,11687,272,273,
1180,19,26,26,38,57,10981,234,282,
1181,20,26,26,40,58,11054,239,282,
1182,20,27,26,39,57,11038,234,281,
1183,20,27,26,39,57,11094,236,285,
1184,19,27,26,39,57,11100,237,285,
1185,19,26,26,40,61,11148,236,285,
1186,19,27,26,39,57,11154,236,284,
1187,25,27,26,39,57,11269,241,288,
1188,20,27,27,41,58,11369,243,290,
1189,20,27,27,40,58,11393,243,290,
1190,20,27,27,41,60,11386,243,289,
1191,20,27,27,40,58,11411,255,292,
1192,20,27,27,41,59,11427,243,288,
1193,20,27,27,41,61,11633,255,304,
1194,21,29,28,42,62,12061,253,304,
1195,21,29,28,43,61,12049,256,306,
1196,22,33,28,43,62,12067,255,302,
1197,21,28,28,42,62,12159,266,324,
1198,29,35,32,56,75,11863,246,292,
1199,20,28,27,41,59,11566,247,291,
1200,23,28,27,41,59,12017,256,303,
1201,21,28,29,43,62,11622,248,293,
1202,20,28,27,40,59,11695,255,293,
1203,20,28,27,41,59,11740,246,293,
1204,20,28,27,41,66,11721,249,293,
1205,20,28,27,40,60,11762,249,293,
1206,21,28,27,41,60,11762,250,292,
1207,21,32,30,41,60,11791,248,292,
1208,20,28,27,41,59,11829,276,338,
1209,25,35,36,54,75,13115,263,313,
1210,22,29,33,47,66,12761,248,317,
1211,21,28,27,41,59,12750,262,312,
1212,22,30,29,44,63,12519,265,294,
1213,19,27,26,41,59,11941,252,297,
1214,21,29,30,42,60,11984,248,295,
1215,21,28,28,41,59,11998,248,295,
1216,20,28,27,41,60,12009,251,299,
1217,21,28,27,42,61,12030,250,300,
1218,21,32,27,42,60,12047,253,298,
1219,20,29,27,41,60,12052,252,298,
1220,20,28,27,42,60,12059,252,299,
1221,20,28,27,41,60,12076,254,315,
1222,20,28,27,42,60,12065,250,298,
1223,20,28,28,42,61,12105,259,310,
1224,22,29,29,44,63,12750,266,314,
1225,22,29,29,44,63,12726,263,313,
1226,22,31,29,44,62,12693,259,313,
1227,22,29,28,43,63,12717,264,313,
1228,22,29,28,43,62,12714,264,311,
1229,22,29,28,43,62,12756,270,315,
1230,22,29,28,44,64,12556,253,311,
1231,21,28,28,41,61,13174,264,329,
1232,22,30,28,43,64,12799,263,315,
1233,27,30,29,44,64,12862,262,315,
1234,21,30,34,44,63,12874,264,319,
1235,22,29,30,51,64,12821,264,313,
1236,22,30,29,44,66,12843,265,314,
1237,22,30,29,43,63,12897,264,309,
1238,21,30,29,44,63,12913,264,313,
1239,22,29,29,43,65,12924,265,314,
1240,21,30,29,43,64,12229,250,293,
1241,20,28,27,41,60,12931,266,311,
1242,21,30,29,44,64,12196,249,297,
1243,20,28,27,42,60,12215,250,310,
1244,21,28,27,42,60,12218,250,297,
1245,20,28,27,41,61,12683,265,313,
1246,22,30,29,45,64,13074,267,315,
1247,22,30,29,44,64,13064,266,311,
1248,22,30,29,44,64,13101,266,313,
1249,22,30,30,45,64,13136,242,288,
1250,20,28,27,41,60,12352,255,300,
1251,20,28,27,41,60,12357,252,298,
1252,21,28,27,41,60,12373,251,298,
1253,20,29,28,43,61,14615,277,326,
1254,23,31,30,47,68,13647,259,303,
1255,21,29,28,43,62,12704,259,309,
1256,21,28,28,42,62,12914,261,308,
1257,21,30,28,43,65,13054,262,310,
1258,21,29,28,43,62,12945,260,308,
1259,21,29,28,43,62,13050,268,312,
1260,22,30,28,45,63,13442,287,320,
1261,22,30,29,44,63,13440,269,315,
1262,21,30,30,44,63,13522,289,345,
1263,24,33,32,50,70,14274,260,309,
1264,22,29,30,47,64,13065,262,310,
1265,21,29,34,43,64,13047,262,308,
1266,22,30,32,45,63,13056,264,310,
1267,21,29,29,48,65,13058,263,309,
1268,22,29,28,48,64,13134,264,316,
1269,22,29,29,48,65,13253,267,317,
1270,22,30,35,44,63,13622,269,328,
1271,22,30,30,44,64,13354,270,328,
1272,22,30,29,44,64,13346,280,319,
1273,22,30,29,44,64,13340,269,317,
1274,22,30,29,43,63,13311,266,317,
1275,22,30,29,44,64,13306,267,316,
1276,22,31,29,43,63,13283,270,322,
1277,23,31,30,45,66,13680,267,317,
1278,22,29,29,43,64,13404,268,319,
1279,22,30,29,44,64,13412,268,298,
1280,22,30,30,45,64,13921,276,324,
1281,22,30,30,46,66,13343,267,316,
1282,22,30,29,44,63,13765,277,335,
1283,22,34,32,45,67,13948,288,337,
1284,23,31,31,46,67,13956,276,334,
1285,23,31,30,45,66,13931,276,334,
1286,22,31,30,45,66,14016,276,336,
1287,23,31,30,45,66,13983,277,339,
1288,22,31,30,55,66,13960,280,344,
1289,23,31,30,45,66,13971,278,333,
1290,23,31,30,47,66,14162,285,338,
1291,23,31,31,47,69,14275,279,335,
1292,23,31,30,45,66,13740,278,337,
1293,23,32,33,46,67,13663,270,334,
1294,22,30,29,44,64,13473,271,317,
1295,22,29,29,44,63,13322,276,316,
1296,22,30,28,43,63,13497,271,324,
1297,22,30,29,44,64,13872,279,333,
1298,23,32,30,46,67,14260,279,332,
1299,23,31,30,45,67,14255,278,335,
1300,23,31,31,50,67,14221,292,331,
1301,23,32,30,49,67,14193,279,330,
1302,23,31,30,46,67,14216,279,331,
1303,23,31,30,46,67,14298,280,330,
1304,24,31,31,49,67,14326,287,332,
1305,23,31,31,46,67,14374,279,334,
1306,23,31,31,46,67,14420,280,331,
1307,23,31,31,46,67,14394,282,334,
1308,28,31,31,46,68,14378,279,331,
1309,23,31,30,46,67,14020,265,313,
1310,21,30,29,43,63,13589,265,313,
1311,22,29,29,44,63,13632,266,316,
1312,21,30,28,44,63,13657,264,315,
1313,22,29,29,44,63,13700,265,316,
1314,22,30,30,50,64,13872,273,337,
1315,22,30,30,45,64,13980,273,322,
1316,22,31,29,45,65,14178,283,340,
1317,23,32,31,46,67,14628,283,334,
1318,23,33,31,47,68,14641,292,336,
1319,23,31,30,47,68,14653,285,336,
1320,23,32,31,47,68,14679,284,334,
1321,23,31,31,46,68,14669,293,337,
1322,23,32,31,47,69,14026,275,322,
1323,22,31,29,45,64,14046,275,321,
1324,22,31,30,45,65,14136,271,323,
1325,22,31,29,45,64,14155,276,323,
1326,22,35,30,46,65,14232,278,325,
1327,23,31,30,45,65,14280,278,330,
1328,23,30,29,45,66,14222,276,324,
1329,22,30,30,46,66,14316,276,328,
1330,22,31,35,46,66,14352,279,326,
1331,22,31,30,46,68,14463,277,325,
1332,22,30,30,45,66,14323,276,325,
1333,22,30,30,45,65,14328,277,336,
1334,23,31,29,46,65,14324,277,326,
1335,22,31,30,45,66,14369,275,326,
1336,22,31,29,46,65,14685,286,337,
1337,23,32,31,50,68,15076,288,339,
1338,24,31,31,47,68,15070,287,341,
1339,24,33,31,46,69,15091,299,341,
1340,24,32,31,48,69,15160,288,340,
1341,23,32,31,48,69,15129,288,353,
1342,23,32,31,47,69,15160,288,340,
1343,23,32,31,47,69,15143,290,340,
1344,23,32,36,50,69,15166,291,340,
1345,23,32,31,47,69,14637,280,328,
1346,22,30,30,47,65,14481,281,338,
1347,27,33,31,47,68,15202,288,340,
1348,25,32,32,47,69,15271,289,341,
1349,23,32,32,50,70,15254,290,341,
1350,23,32,32,49,68,15016,272,322,
1351,23,30,30,46,65,14416,271,333,
1352,23,30,29,45,65,14420,272,327,
1353,23,30,29,45,65,14459,276,329,
1354,22,30,30,45,65,14644,283,334,
1355,23,31,31,51,67,14896,280,333,
1356,23,31,30,47,66,14808,282,331,
1357,23,31,31,46,66,14864,283,346,
1358,23,31,30,47,67,14908,283,332,
1359,23,31,30,46,67,14933,281,332,
1360,23,31,30,46,68,14949,292,331,
1361,24,31,31,46,67,14984,286,332,
1362,23,31,31,46,66,14904,284,330,
1363,23,35,31,46,67,14943,289,342,
1364,24,33,32,49,70,15759,295,350,
1365,24,33,39,49,71,15798,295,349,
1366,23,32,32,48,70,15764,297,367,
1367,25,33,33,48,70,15686,296,347,
1368,24,33,31,44,64,14753,277,327,
1369,26,32,30,45,67,14824,279,332,
1370,23,31,30,46,66,14872,277,330,
1371,23,31,30,46,66,15491,300,353,
1372,24,33,33,48,71,15986,302,354,
1373,24,34,32,50,76,15945,296,349,
1374,24,33,32,48,71,15947,296,361,
1375,24,33,32,49,71,15903,297,350,
1376,24,33,32,48,71,15954,297,351,
1377,24,33,32,49,71,15966,298,352,
